date,geo_region,channel,spend,impressions,clicks
2025-02-03,EU-West,Meta_IG,1169.03,33100,662
2025-02-03,EU-West,TikTok,1793.72,52550,1051
2025-02-03,APAC-North,Google_Search,700.95,30800,616
2025-02-03,APAC-North,Meta_IG,1636.54,87700,1754
2025-02-03,APAC-North,TikTok,1105.99,93100,1862
2025-02-04,US-East,Google_Search,1061.77,30250,605
2025-02-04,US-East,Meta_IG,800.64,48400,968
2025-02-04,US-East,TikTok,1431.04,87050,1741
2025-02-04,US-West,Google_Search,1329.69,84850,1697
2025-02-04,US-West,Meta_IG,1318.62,34450,689
2025-02-04,US-West,TikTok,714.04,31700,634
2025-02-04,US-Midwest,Google_Search,1570.39,52100,1042
2025-02-04,US-Midwest,Meta_IG,823.21,21700,434
2025-02-04,US-Midwest,TikTok,1748.55,53300,1066
2025-02-04,EU-West,Google_Search,1829.31,108050,2161
2025-02-04,EU-West,Meta_IG,1811.06,46400,928
2025-02-04,EU-West,TikTok,692.13,36200,724
2025-02-04,APAC-North,Google_Search,1503.63,108850,2177
2025-02-04,APAC-North,Meta_IG,1169.45,54300,1086
2025-02-04,APAC-North,TikTok,1904.2,125050,2501
2025-02-05,US-East,Google_Search,1604.18,50850,1017
2025-02-05,US-East,Meta_IG,1939.91,58150,1163
2025-02-05,US-East,TikTok,954.01,37650,753
2025-02-05,US-West,Google_Search,668.75,54850,1097
2025-02-05,US-West,Meta_IG,1054.08,62650,1253
2025-02-05,US-West,TikTok,948.31,36950,739
2025-02-05,US-Midwest,Google_Search,1465.8,39100,782
2025-02-05,US-Midwest,Meta_IG,1019.06,47000,940
2025-02-05,US-Midwest,TikTok,1409.92,40150,803
2025-02-05,EU-West,Google_Search,1081.41,87850,1757
2025-02-05,EU-West,Meta_IG,828.02,22750,455
2025-02-05,EU-West,TikTok,1887.74,65300,1306
2025-02-05,APAC-North,Google_Search,614.54,16100,322
2025-02-05,APAC-North,Meta_IG,1289.52,94100,1882
2025-02-05,APAC-North,TikTok,637.8,16900,338
2025-02-06,US-East,Google_Search,553.42,14900,298
2025-02-06,US-East,Meta_IG,1370.98,39350,787
2025-02-06,US-East,TikTok,1618.76,102100,2042
2025-02-06,US-West,Google_Search,1482.67,82650,1653
2025-02-06,US-West,Meta_IG,1537.25,95300,1906
2025-02-06,US-West,TikTok,1303.68,36300,726
2025-02-06,US-Midwest,Google_Search,1278.45,94250,1885
2025-02-06,US-Midwest,Meta_IG,1867.62,56750,1135
2025-02-06,US-Midwest,TikTok,1512.03,45100,902
2025-02-06,EU-West,Google_Search,1208.28,70300,1406
2025-02-06,EU-West,Meta_IG,1357.01,51900,1038
2025-02-06,EU-West,TikTok,1283.77,36200,724
2025-02-06,APAC-North,Google_Search,945.76,24000,480
2025-02-06,APAC-North,Meta_IG,1922.94,74850,1497
2025-02-06,APAC-North,TikTok,1614.68,81700,1634
2025-02-07,US-East,Google_Search,1124.05,44000,880
2025-02-07,US-East,Meta_IG,1833.3,50150,1003
2025-02-07,US-East,TikTok,1560.48,111600,2232
2025-02-07,US-West,Google_Search,1388.68,38650,773
2025-02-07,US-West,Meta_IG,1621.18,48450,969
2025-02-07,US-West,TikTok,708.11,56850,1137
2025-02-07,US-Midwest,Google_Search,1860.36,67800,1356
2025-02-07,US-Midwest,Meta_IG,630.86,26600,532
2025-02-07,US-Midwest,TikTok,1370.61,87250,1745
2025-02-07,EU-West,Google_Search,544.18,18550,371
2025-02-07,EU-West,Meta_IG,1553.55,46700,934
2025-02-07,EU-West,TikTok,1992.14,169900,3398
2025-02-07,APAC-North,Google_Search,1950.6,53600,1072
2025-02-07,APAC-North,Meta_IG,1854.62,88350,1767
2025-02-07,APAC-North,TikTok,1507.64,91150,1823
2025-02-08,US-East,Google_Search,1621.77,56950,1139
2025-02-08,US-East,Meta_IG,1897.19,154500,3090
2025-02-08,US-East,TikTok,961.79,29050,581
2025-02-08,US-West,Google_Search,704.23,37050,741
2025-02-08,US-West,Meta_IG,1041.69,38600,772
2025-02-08,US-West,TikTok,1298.44,35000,700
2025-02-08,US-Midwest,Google_Search,1881.17,61200,1224
2025-02-08,US-Midwest,Meta_IG,719.37,19250,385
2025-02-08,US-Midwest,TikTok,1947.01,79800,1596
2025-02-08,EU-West,Google_Search,1010.42,36500,730
2025-02-08,EU-West,Meta_IG,1309.59,43050,861
2025-02-08,EU-West,TikTok,557.51,47350,947
2025-02-08,APAC-North,Google_Search,1507.43,54300,1086
2025-02-08,APAC-North,Meta_IG,1103.2,66750,1335
2025-02-08,APAC-North,TikTok,1366.05,47500,950
2025-02-09,US-East,Google_Search,1100.01,52900,1058
2025-02-09,US-East,Meta_IG,634.38,20000,400
2025-02-09,US-East,TikTok,1471.98,82600,1652
2025-02-09,US-West,Google_Search,1182.52,33600,672
2025-02-09,US-West,Meta_IG,1522.56,69700,1394
2025-02-09,US-West,TikTok,631.73,44400,888
2025-02-09,US-Midwest,Google_Search,1710.89,113050,2261
2025-02-09,US-Midwest,Meta_IG,1443.73,72700,1454
2025-02-09,US-Midwest,TikTok,622.32,16300,326
2025-02-09,EU-West,Google_Search,1996.08,61700,1234
2025-02-09,EU-West,Meta_IG,678.38,23600,472
2025-02-09,EU-West,TikTok,1923.29,48700,974
2025-02-09,APAC-North,Google_Search,539.99,37250,745
2025-02-09,APAC-North,Meta_IG,1522.55,53050,1061
2025-02-09,APAC-North,TikTok,509.76,18100,362
2025-02-10,US-East,Google_Search,1096.27,107000,2140
2025-02-10,US-East,Meta_IG,1635.48,42300,846
2025-02-10,US-East,TikTok,1668.03,47800,956
2025-02-10,US-West,Google_Search,1041.88,68900,1378
2025-02-10,US-West,Meta_IG,1364.6,60800,1216
2025-02-10,US-West,TikTok,1091.96,55200,1104
2025-02-10,US-Midwest,Google_Search,1283.02,55100,1102
2025-02-10,US-Midwest,Meta_IG,960.93,28850,577
2025-02-10,US-Midwest,TikTok,865.5,29200,584
2025-02-10,EU-West,Google_Search,786.2,21100,422
2025-02-10,EU-West,Meta_IG,779.75,20000,400
2025-02-10,EU-West,TikTok,741.9,49150,983
2025-02-10,APAC-North,Google_Search,1437.71,72200,1444
2025-02-10,APAC-North,Meta_IG,837.09,75150,1503
2025-02-10,APAC-North,TikTok,930.8,35550,711
2025-02-11,US-East,Google_Search,1042.61,69200,1384
2025-02-11,US-East,Meta_IG,1611.39,84250,1685
2025-02-11,US-East,TikTok,680.05,21800,436
2025-02-11,US-West,Google_Search,679.83,57950,1159
2025-02-11,US-West,Meta_IG,1976.78,175250,3505
2025-02-11,US-West,TikTok,1565.65,68800,1376
2025-02-11,US-Midwest,Google_Search,1999.1,95400,1908
2025-02-11,US-Midwest,Meta_IG,1520.15,57450,1149
2025-02-11,US-Midwest,TikTok,581.11,29500,590
2025-02-11,EU-West,Google_Search,1220.03,66900,1338
2025-02-11,EU-West,Meta_IG,1884.05,48100,962
2025-02-11,EU-West,TikTok,579.17,34050,681
2025-02-11,APAC-North,Google_Search,1213.72,42450,849
2025-02-11,APAC-North,Meta_IG,1692.17,57950,1159
2025-02-11,APAC-North,TikTok,1139.96,37700,754
2025-02-12,US-East,Google_Search,1195.27,57700,1154
2025-02-12,US-East,Meta_IG,512.55,13450,269
2025-02-12,US-East,TikTok,1212.34,61050,1221
2025-02-12,US-West,Google_Search,584.13,17800,356
2025-02-12,US-West,Meta_IG,570.23,28900,578
2025-02-12,US-West,TikTok,881.47,85250,1705
2025-02-12,US-Midwest,Google_Search,855.61,30600,612
2025-02-12,US-Midwest,Meta_IG,1684.29,46200,924
2025-02-12,US-Midwest,TikTok,1423.65,42550,851
2025-02-12,EU-West,Google_Search,1129.9,31600,632
2025-02-12,EU-West,Meta_IG,515.49,14750,295
2025-02-12,EU-West,TikTok,551.28,29300,586
2025-02-12,APAC-North,Google_Search,1251.91,51150,1023
2025-02-12,APAC-North,Meta_IG,1405.18,38700,774
2025-02-12,APAC-North,TikTok,931.69,38250,765
2025-02-13,US-East,Google_Search,1163.48,97900,1958
2025-02-13,US-East,Meta_IG,1081.52,81250,1625
2025-02-13,US-East,TikTok,1589.39,58000,1160
2025-02-13,US-West,Google_Search,1390.91,82800,1656
2025-02-13,US-West,Meta_IG,1006.51,64950,1299
2025-02-13,US-West,TikTok,602.38,46000,920
2025-02-13,US-Midwest,Google_Search,1146.95,65900,1318
2025-02-13,US-Midwest,Meta_IG,1499.37,49650,993
2025-02-13,US-Midwest,TikTok,1160.22,49050,981
2025-02-13,EU-West,Google_Search,1147.44,36600,732
2025-02-13,EU-West,Meta_IG,933.77,27700,554
2025-02-13,EU-West,TikTok,520.15,35850,717
2025-02-13,APAC-North,Google_Search,1528.11,39350,787
2025-02-13,APAC-North,Meta_IG,1346.5,56100,1122
2025-02-13,APAC-North,TikTok,1298.69,106300,2126
2025-02-14,US-East,Google_Search,1913.67,88400,1768
2025-02-14,US-East,Meta_IG,1932.41,56950,1139
2025-02-14,US-East,TikTok,1788.83,63350,1267
2025-02-14,US-West,Google_Search,1081.51,29100,582
2025-02-14,US-West,Meta_IG,1994.97,69100,1382
2025-02-14,US-West,TikTok,1156.24,40400,808
2025-02-14,US-Midwest,Google_Search,1056.63,44350,887
2025-02-14,US-Midwest,Meta_IG,877.26,38850,777
2025-02-14,US-Midwest,TikTok,1538.04,98800,1976
2025-02-14,EU-West,Google_Search,1797.87,53700,1074
2025-02-14,EU-West,Meta_IG,741.15,55000,1100
2025-02-14,EU-West,TikTok,1905.71,107500,2150
2025-02-14,APAC-North,Google_Search,840.41,32600,652
2025-02-14,APAC-North,Meta_IG,1793.23,72600,1452
2025-02-14,APAC-North,TikTok,834.94,43300,866
2025-02-15,US-East,Google_Search,937.19,55450,1109
2025-02-15,US-East,Meta_IG,1247.06,54250,1085
2025-02-15,US-East,TikTok,784.76,45450,909
2025-02-15,US-West,Google_Search,1797.55,52500,1050
2025-02-15,US-West,Meta_IG,561.85,21900,438
2025-02-15,US-West,TikTok,1949.3,113800,2276
2025-02-15,US-Midwest,Google_Search,1089.48,49200,984
2025-02-15,US-Midwest,Meta_IG,731.43,48900,978
2025-02-15,US-Midwest,TikTok,1746.87,80400,1608
2025-02-15,EU-West,Google_Search,1419.19,94200,1884
2025-02-15,EU-West,Meta_IG,1120.93,33350,667
2025-02-15,EU-West,TikTok,657.64,18200,364
2025-02-15,APAC-North,Google_Search,1726.09,50850,1017
2025-02-15,APAC-North,Meta_IG,1684.42,60150,1203
2025-02-15,APAC-North,TikTok,970.27,25200,504
2025-02-16,US-East,Google_Search,1413.41,69200,1384
2025-02-16,US-East,Meta_IG,1213.44,31400,628
2025-02-16,US-East,TikTok,966.89,39700,794
2025-02-16,US-West,Google_Search,1616.69,79300,1586
2025-02-16,US-West,Meta_IG,778.94,35850,717
2025-02-16,US-West,TikTok,728.7,26050,521
2025-02-16,US-Midwest,Google_Search,1576.86,49700,994
2025-02-16,US-Midwest,Meta_IG,1815.04,100100,2002
2025-02-16,US-Midwest,TikTok,1433.49,108250,2165
2025-02-16,EU-West,Google_Search,647.93,18650,373
2025-02-16,EU-West,Meta_IG,629.11,34500,690
2025-02-16,EU-West,TikTok,612.67,23200,464
2025-02-16,APAC-North,Google_Search,751.58,41400,828
2025-02-16,APAC-North,Meta_IG,1773.92,69050,1381
2025-02-16,APAC-North,TikTok,1185.07,50150,1003
2025-02-17,US-East,Google_Search,1038.41,88400,1768
2025-02-17,US-East,Meta_IG,1703.74,68600,1372
2025-02-17,US-East,TikTok,1351.33,36900,738
2025-02-17,US-West,Google_Search,1403.5,38400,768
2025-02-17,US-West,Meta_IG,1213.26,39950,799
2025-02-17,US-West,TikTok,1011.07,25500,510
2025-02-17,US-Midwest,Google_Search,934.0,33350,667
2025-02-17,US-Midwest,Meta_IG,1452.62,42350,847
2025-02-17,US-Midwest,TikTok,604.01,23550,471
2025-02-17,EU-West,Google_Search,613.14,17150,343
2025-02-17,EU-West,Meta_IG,1517.72,65250,1305
2025-02-17,EU-West,TikTok,1550.96,63650,1273
2025-02-17,APAC-North,Google_Search,1241.0,87600,1752
2025-02-17,APAC-North,Meta_IG,1167.61,113850,2277
2025-02-17,APAC-North,TikTok,808.64,65700,1314
2025-02-18,US-East,Google_Search,907.65,30600,612
2025-02-18,US-East,Meta_IG,1037.06,55400,1108
2025-02-18,US-East,TikTok,609.02,46550,931
2025-02-18,US-West,Google_Search,1356.71,53000,1060
2025-02-18,US-West,Meta_IG,1935.0,114750,2295
2025-02-18,US-West,TikTok,696.51,20500,410
2025-02-18,US-Midwest,Google_Search,1466.88,55950,1119
2025-02-18,US-Midwest,Meta_IG,742.8,35750,715
2025-02-18,US-Midwest,TikTok,1792.91,55050,1101
2025-02-18,EU-West,Google_Search,637.74,17550,351
2025-02-18,EU-West,Meta_IG,1407.61,54800,1096
2025-02-18,EU-West,TikTok,1554.91,107050,2141
2025-02-18,APAC-North,Google_Search,711.69,35900,718
2025-02-18,APAC-North,Meta_IG,1950.02,85550,1711
2025-02-18,APAC-North,TikTok,1890.3,58850,1177
2025-02-19,US-East,Google_Search,1585.35,108100,2162
2025-02-19,US-East,Meta_IG,745.72,18700,374
2025-02-19,US-East,TikTok,1908.78,100450,2009
2025-02-19,US-West,Google_Search,1840.47,63450,1269
2025-02-19,US-West,Meta_IG,1866.89,184250,3685
2025-02-19,US-West,TikTok,1799.58,60600,1212
2025-02-19,US-Midwest,Google_Search,668.52,32050,641
2025-02-19,US-Midwest,Meta_IG,1381.86,34800,696
2025-02-19,US-Midwest,TikTok,1548.95,93800,1876
2025-02-19,EU-West,Google_Search,1318.43,79150,1583
2025-02-19,EU-West,Meta_IG,1663.79,152600,3052
2025-02-19,EU-West,TikTok,960.98,28400,568
2025-02-19,APAC-North,Google_Search,1684.81,45900,918
2025-02-19,APAC-North,Meta_IG,1032.15,35450,709
2025-02-19,APAC-North,TikTok,1116.75,41350,827
2025-02-20,US-East,Google_Search,1263.7,57450,1149
2025-02-20,US-East,Meta_IG,1454.93,77050,1541
2025-02-20,US-East,TikTok,696.26,61150,1223
2025-02-20,US-West,Google_Search,1544.4,66700,1334
2025-02-20,US-West,Meta_IG,1114.28,69150,1383
2025-02-20,US-West,TikTok,1993.49,129600,2592
2025-02-20,US-Midwest,Google_Search,1394.9,41100,822
2025-02-20,US-Midwest,Meta_IG,906.45,41750,835
2025-02-20,US-Midwest,TikTok,921.77,56300,1126
2025-02-20,EU-West,Google_Search,631.67,17250,345
2025-02-20,EU-West,Meta_IG,1511.06,74650,1493
2025-02-20,EU-West,TikTok,633.1,50050,1001
2025-02-20,APAC-North,Google_Search,1725.79,118750,2375
2025-02-20,APAC-North,Meta_IG,1229.83,44050,881
2025-02-20,APAC-North,TikTok,1245.33,37400,748
2025-02-21,US-East,Google_Search,1892.09,85550,1711
2025-02-21,US-East,Meta_IG,1394.13,50850,1017
2025-02-21,US-East,TikTok,867.4,53850,1077
2025-02-21,US-West,Google_Search,1704.1,55900,1118
2025-02-21,US-West,Meta_IG,1721.2,56050,1121
2025-02-21,US-West,TikTok,1170.63,40850,817
2025-02-21,US-Midwest,Google_Search,1424.88,54100,1082
2025-02-21,US-Midwest,Meta_IG,1581.72,83800,1676
2025-02-21,US-Midwest,TikTok,925.55,59700,1194
2025-02-21,EU-West,Google_Search,1757.24,110200,2204
2025-02-21,EU-West,Meta_IG,1539.66,38850,777
2025-02-21,EU-West,TikTok,1340.26,36350,727
2025-02-21,APAC-North,Google_Search,1166.75,71450,1429
2025-02-21,APAC-North,Meta_IG,955.15,40400,808
2025-02-21,APAC-North,TikTok,888.03,53400,1068
2025-02-22,US-East,Google_Search,678.88,39150,783
2025-02-22,US-East,Meta_IG,956.85,27750,555
2025-02-22,US-East,TikTok,639.65,16850,337
2025-02-22,US-West,Google_Search,697.84,30750,615
2025-02-22,US-West,Meta_IG,1501.94,138700,2774
2025-02-22,US-West,TikTok,1880.36,48200,964
2025-02-22,US-Midwest,Google_Search,1056.4,41150,823
2025-02-22,US-Midwest,Meta_IG,1830.62,127000,2540
2025-02-22,US-Midwest,TikTok,1565.97,45100,902
2025-02-22,EU-West,Google_Search,1764.42,86450,1729
2025-02-22,EU-West,Meta_IG,842.74,26750,535
2025-02-22,EU-West,TikTok,1491.51,98600,1972
2025-02-22,APAC-North,Google_Search,908.79,41200,824
2025-02-22,APAC-North,Meta_IG,1991.8,64050,1281
2025-02-22,APAC-North,TikTok,594.78,38500,770
2025-02-23,US-East,Google_Search,1732.95,72200,1444
2025-02-23,US-East,Meta_IG,1725.97,58050,1161
2025-02-23,US-East,TikTok,1287.72,43100,862
2025-02-23,US-West,Google_Search,1243.96,57400,1148
2025-02-23,US-West,Meta_IG,1672.64,108150,2163
2025-02-23,US-West,TikTok,613.45,16500,330
2025-02-23,US-Midwest,Google_Search,1603.97,56200,1124
2025-02-23,US-Midwest,Meta_IG,1709.77,69300,1386
2025-02-23,US-Midwest,TikTok,1406.14,77950,1559
2025-02-23,EU-West,Google_Search,1788.47,54550,1091
2025-02-23,EU-West,Meta_IG,1530.13,44800,896
2025-02-23,EU-West,TikTok,1236.95,40550,811
2025-02-23,APAC-North,Google_Search,1759.74,134250,2685
2025-02-23,APAC-North,Meta_IG,1666.89,48000,960
2025-02-23,APAC-North,TikTok,1660.68,146400,2928
2025-02-24,US-East,Google_Search,582.57,42500,850
2025-02-24,US-East,Meta_IG,1108.52,42250,845
2025-02-24,US-East,TikTok,852.54,30550,611
2025-02-24,US-West,Google_Search,1857.1,118950,2379
2025-02-24,US-West,Meta_IG,1740.44,161750,3235
2025-02-24,US-West,TikTok,851.99,72550,1451
2025-02-24,US-Midwest,Google_Search,1808.71,46800,936
2025-02-24,US-Midwest,Meta_IG,1591.62,42700,854
2025-02-24,US-Midwest,TikTok,1199.48,36400,728
2025-02-24,EU-West,Google_Search,1829.42,65150,1303
2025-02-24,EU-West,Meta_IG,1348.68,38150,763
2025-02-24,EU-West,TikTok,1139.28,29500,590
2025-02-24,APAC-North,Google_Search,952.22,82450,1649
2025-02-24,APAC-North,Meta_IG,674.92,22550,451
2025-02-24,APAC-North,TikTok,1426.86,55250,1105
2025-02-25,US-East,Google_Search,1743.13,51450,1029
2025-02-25,US-East,Meta_IG,1797.49,57250,1145
2025-02-25,US-East,TikTok,1913.35,73500,1470
2025-02-25,US-West,Google_Search,1948.6,49150,983
2025-02-25,US-West,Meta_IG,1431.09,74000,1480
2025-02-25,US-West,TikTok,629.62,36300,726
2025-02-25,US-Midwest,Google_Search,825.65,42050,841
2025-02-25,US-Midwest,Meta_IG,914.97,55600,1112
2025-02-25,US-Midwest,TikTok,1773.41,75600,1512
2025-02-25,EU-West,Google_Search,843.53,37300,746
2025-02-25,EU-West,Meta_IG,596.79,15600,312
2025-02-25,EU-West,TikTok,1191.3,58950,1179
2025-02-25,APAC-North,Google_Search,620.15,15800,316
2025-02-25,APAC-North,Meta_IG,1312.46,79550,1591
2025-02-25,APAC-North,TikTok,1202.62,61000,1220
2025-02-26,US-East,Google_Search,1516.52,87650,1753
2025-02-26,US-East,Meta_IG,1721.4,45600,912
2025-02-26,US-East,TikTok,1322.46,94800,1896
2025-02-26,US-West,Google_Search,908.61,62800,1256
2025-02-26,US-West,Meta_IG,1065.53,71600,1432
2025-02-26,US-West,TikTok,950.95,47000,940
2025-02-26,US-Midwest,Google_Search,1612.5,68150,1363
2025-02-26,US-Midwest,Meta_IG,836.25,49800,996
2025-02-26,US-Midwest,TikTok,892.46,75000,1500
2025-02-26,EU-West,Google_Search,1440.1,56950,1139
2025-02-26,EU-West,Meta_IG,1320.61,66450,1329
2025-02-26,EU-West,TikTok,1361.01,62650,1253
2025-02-26,APAC-North,Google_Search,959.06,24100,482
2025-02-26,APAC-North,Meta_IG,1077.98,43800,876
2025-02-26,APAC-North,TikTok,676.22,19300,386
2025-02-27,US-East,Google_Search,1492.02,38900,778
2025-02-27,US-East,Meta_IG,1380.83,58250,1165
2025-02-27,US-East,TikTok,1010.65,90650,1813
2025-02-27,US-West,Google_Search,507.91,24650,493
2025-02-27,US-West,Meta_IG,1043.38,39050,781
2025-02-27,US-West,TikTok,502.35,25350,507
2025-02-27,US-Midwest,Google_Search,796.98,31350,627
2025-02-27,US-Midwest,Meta_IG,554.16,54550,1091
2025-02-27,US-Midwest,TikTok,1274.21,69900,1398
2025-02-27,EU-West,Google_Search,1968.87,173950,3479
2025-02-27,EU-West,Meta_IG,1506.12,39600,792
2025-02-27,EU-West,TikTok,1522.92,49650,993
2025-02-27,APAC-North,Google_Search,1212.5,120900,2418
2025-02-27,APAC-North,Meta_IG,792.77,53600,1072
2025-02-27,APAC-North,TikTok,603.58,15800,316
2025-02-28,US-East,Google_Search,1002.69,30150,603
2025-02-28,US-East,Meta_IG,1698.44,51650,1033
2025-02-28,US-East,TikTok,1709.66,70550,1411
2025-02-28,US-West,Google_Search,968.31,76650,1533
2025-02-28,US-West,Meta_IG,1773.24,86200,1724
2025-02-28,US-West,TikTok,625.6,16000,320
2025-02-28,US-Midwest,Google_Search,849.65,39550,791
2025-02-28,US-Midwest,Meta_IG,569.23,16950,339
2025-02-28,US-Midwest,TikTok,1668.39,55450,1109
2025-02-28,EU-West,Google_Search,667.06,48200,964
2025-02-28,EU-West,Meta_IG,1001.33,26950,539
2025-02-28,EU-West,TikTok,1226.12,46000,920
2025-02-28,APAC-North,Google_Search,774.28,24800,496
2025-02-28,APAC-North,Meta_IG,1472.96,59700,1194
2025-02-28,APAC-North,TikTok,821.86,22150,443
2025-03-01,US-East,Google_Search,785.86,20350,407
2025-03-01,US-East,Meta_IG,842.46,21800,436
2025-03-01,US-East,TikTok,1835.05,66000,1320
2025-03-01,US-West,Google_Search,1632.97,85650,1713
2025-03-01,US-West,Meta_IG,1820.27,60100,1202
2025-03-01,US-West,TikTok,910.67,39250,785
2025-03-01,US-Midwest,Google_Search,1620.91,42200,844
2025-03-01,US-Midwest,Meta_IG,610.89,39700,794
2025-03-01,US-Midwest,TikTok,616.68,20500,410
2025-03-01,EU-West,Google_Search,992.64,70600,1412
2025-03-01,EU-West,Meta_IG,1611.98,42950,859
2025-03-01,EU-West,TikTok,761.22,51750,1035
2025-03-01,APAC-North,Google_Search,787.06,39650,793
2025-03-01,APAC-North,Meta_IG,1352.13,71300,1426
2025-03-01,APAC-North,TikTok,819.73,69050,1381
2025-03-02,US-East,Google_Search,773.65,63400,1268
2025-03-02,US-East,Meta_IG,842.05,65000,1300
2025-03-02,US-East,TikTok,761.96,52250,1045
2025-03-02,US-West,Google_Search,1331.24,50700,1014
2025-03-02,US-West,Meta_IG,1228.65,33700,674
2025-03-02,US-West,TikTok,1735.97,46100,922
2025-03-02,US-Midwest,Google_Search,1242.58,35450,709
2025-03-02,US-Midwest,Meta_IG,1517.29,52150,1043
2025-03-02,US-Midwest,TikTok,1570.48,58650,1173
2025-03-02,EU-West,Google_Search,1689.3,64200,1284
2025-03-02,EU-West,Meta_IG,688.21,37300,746
2025-03-02,EU-West,TikTok,1905.41,63550,1271
2025-03-02,APAC-North,Google_Search,584.46,21100,422
2025-03-02,APAC-North,Meta_IG,1230.25,82350,1647
2025-03-02,APAC-North,TikTok,1879.61,91300,1826
2025-03-03,US-East,Google_Search,1456.74,93500,1870
2025-03-03,US-East,Meta_IG,1902.19,59900,1198
2025-03-03,US-East,TikTok,1432.21,64700,1294
2025-03-03,US-West,Google_Search,1092.38,79900,1598
2025-03-03,US-West,Meta_IG,1572.38,86350,1727
2025-03-03,US-West,TikTok,860.54,53350,1067
2025-03-03,US-Midwest,Google_Search,500.8,15850,317
2025-03-03,US-Midwest,Meta_IG,687.43,24050,481
2025-03-03,US-Midwest,TikTok,1634.51,90650,1813
2025-03-03,EU-West,Google_Search,664.44,49200,984
2025-03-03,EU-West,Meta_IG,1646.42,45600,912
2025-03-03,EU-West,TikTok,1482.0,94150,1883
2025-03-03,APAC-North,Google_Search,549.25,16750,335
2025-03-03,APAC-North,Meta_IG,728.33,42550,851
2025-03-03,APAC-North,TikTok,1913.44,174500,3490
2025-03-04,US-East,Google_Search,1201.13,55000,1100
2025-03-04,US-East,Meta_IG,645.6,18700,374
2025-03-04,US-East,TikTok,1406.13,52700,1054
2025-03-04,US-West,Google_Search,1940.82,136300,2726
2025-03-04,US-West,Meta_IG,999.98,41900,838
2025-03-04,US-West,TikTok,1408.67,43750,875
2025-03-04,US-Midwest,Google_Search,884.28,77550,1551
2025-03-04,US-Midwest,Meta_IG,584.75,20200,404
2025-03-04,US-Midwest,TikTok,1095.85,72700,1454
2025-03-04,EU-West,Google_Search,1455.01,49150,983
2025-03-04,EU-West,Meta_IG,1644.2,73900,1478
2025-03-04,EU-West,TikTok,811.4,34350,687
2025-03-04,APAC-North,Google_Search,577.67,27150,543
2025-03-04,APAC-North,Meta_IG,851.41,29850,597
2025-03-04,APAC-North,TikTok,1451.79,62950,1259
